id,created_at,created_by,version,title,description,lat,lng,street,zip,city,country,state,homepage,contact_name,contact_email,contact_phone,opening_hours,founded_on,categories,tags,license,image_url,image_link_url,avg_rating
a2a7955d2e504194b7ef9a13015a6d9f,1563989651,,0,Blumen Weyer,"Öffnungszeiten:
Mo-Fr: 8:00 - 18:00 Uhr 
Sa: 8:00 - 15:00 Uhr",52.47021549030683,13.461630034009755,Grenzallee 4k,12057,Berlin,,,https://www.blumen-weyer.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
f8583838f6af41daa781920b3b229c04,1564064652,,0,Villa di Wow,"Villa di Wow, Refill Station",52.495340706079894,13.429835882703697,Ohlauerstr. 30,,Berlin,,,https://www.facebook.com/villa.di.wow.berlin/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
373744803b8c498da1e5653a82d2cb1e,1564064841,,0,"Feinkostladen, Catering und Kochkurse","Öffnungszeiten:
Di - Fr: 12 bis 19 Uhr
Sa: 12 bis 18 Uhr",52.54001679482871,13.420335666006586,Danziger Str. 49,,Berlin,,,,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
5491599390fd497cbaf100aec2412f6c,1564065262,,0,Tattoocafé Diamantfabrikken,"Öffnungszeiten:
Montag-Samstag 11Uhr - 19.30 Uhr
Sonntag 11Uhr bis 18 Uhr

",52.55529071789016,13.34415439206369,Ofener Str. 1,,Berlin,,,https://www.diamantfabrikken.com/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
fc3e49d2e7e243aaa67911a51ee40beb,1564065350,,0,avenius GmbH - ihr berliner pflegeteam,"Öffnungszeiten:
Montag: 08:00 – 16:00
Dienstag: 08:00 – 16:00
Mittwoch: 08:00 – 16:00
Donnerstag: 08:00 – 18:00
Freitag: 08:00 – 15:00",52.500160887138996,13.477423132153891,Hauptstraße 5A,10317,Berlin,,,https://www.berlinerpflege.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
b84dfb7806014bd7bd618255d9af8b7e,1564065537,,0,TingDing,"Öffnungszeiten 
Mo: bis Freitag von 11:00 - 19:00 Uhr  
Donnerstags bis 21:00 Uhr
Samstag von 11:00 bis 18:00 Uhr

",52.49320541624595,13.423479717887696,Bürknerstraße 11,12047,Berlin,,,,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
b0247201d5b14895bf829c26e8dacb43,1564065617,,0,Limomade,Limomade Refill Station,52.51821940416387,13.466918763456363,Bänschstraße 59,10247,Berlin,,,https://www.limomade.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
376e93c6b58a4040a7e40350d66d8dec,1564144026,,0,Der Drehstuhl,"Öffnungszeiten:
Montag - Freitag  10 - 20 Uhr 
Samstag             10 - 16 Uhr",52.49992409837429,13.339607377229076,Lietzenburger Straße 20b,10789,Berlin,,,https://www.derdrehstuhl.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
13707f75bbec4218ade401a505829524,1564165815,,0,M+K Bestattungen,"Öffnungszeiten:
Von 16-19.00 Uhr",52.487479780096315,13.373589205263922,Am Lokdepot 2,10965,Berlin,,,https://www.marschner-bestattungen.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
c2938cc7bad74d0796454ee5bd1a2d8b,1564166008,,0,Flussbad Berlin,"Öffnungszeiten:
ab 1. Mai  bei schönem Wetter täglich von 10 bis 20 Uhr",52.500923388870866,13.44497133672469,Falckensteinstr. 48,10997,Berlin,,,,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
ce15424c186f41b795cb2a1164119878,1564166790,,0,Mitte,Refill-Station,52.53309950350462,13.399194913636519,Brunnenstraße 19,10119,Berlin,,,https://mitte.co/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
15135b0020b24ee1ae272ad0da22970b,1564168576,,0,La Tienda,"Öffnungszeiten:
Mo-Fr: 8:30- 19:00",52.49282362055631,13.434267730188681,Liegnitzer Str. 24,10999,Berlin,,,,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
6e6c3e0884864f208427697dec290ae5,1564228293,,0,Zum Goldenen Lenker,"Öffnungszeiten:
Mo - Fr: 9 - 20 Uhr 
Sa: 10 - 18 Uhr",52.510703896410156,13.46243578636201,Grünbergerstr. 90,10245,Berlin,,,https://www.zumgoldenenlenker.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
ef89a3ba39f84239b55c97f62f3957bc,1564228363,,0,Radspannerei,"
Öffnungszeiten:
Mo + Di: 11 bis 19 Uhr
Mi: 12 bis 20 Uhr
Do + Fr: 11 bis 19 Uhr
Sa: 12 bis 17 Uhr",52.49754808028114,13.418786606480733,Kottbusser Str. 8,10999,Berlin,,,https://www.rad-spannerei.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
b5b5b5416c6b4b688732ce1cef86db88,1564228416,,0,Die Backstube,"Öffnungszeiten:
Mo. - Fr. von 9 - 18 Uhr 
Sa. von 9 - 13 Uhr.",52.49908888363237,13.411742287414029,Wassertorstr. 2,10969,Berlin,,,https://www.die-backstube.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
0b5d63f8bb9a4d49baa0e9f501f1174c,1564228562,,0,Bürgerstübchen WK3,"Öffnungszeiten:
Montag 10 - 13 Uhr
Dienstag 10 - 18 Uhr
Mittwoch 12 - 16 Uhr
Donnerstag 13 - 16 Uhr",52.52942068620092,13.472501110971207,Anton-Saefkow-Platz 4,10369,Berlin,,,,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
2420d6cdf46743c5be84d69cb86ac573,1564262518,,0,Jones Ice Cream Shop,"Öffnungszeiten im Sommer:
täglich von 12:00 bis 22:00 Uhr",52.490497893882214,13.353389572982392,Goltzstrasse 3,10781,Berlin,,,https://www.jonesicecream.com/shop,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
df233c74b6ce4644b9e31b3b123fa4f2,1564262765,,0,LUSH,"Öffnungszeiten:
Mo - Sa 10 - 20 Uhr",52.51896241797086,13.40990296258121,Rathausstr. 5,10178,Berlin,,,https://www.de.lush.com/shops,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
875621261c1f4688b81ac0b57fc6ebe6,1564263586,,0,zuckerfrei | Kids Concept Store,"Öffnungszeiten:
Mo-Fr: 10:00 -18:00
Sa: 10:00 -14:00 Uhr",52.480624305308154,13.440949783400143,Anzengruberstraße 12,12043,Berlin,,,https://www.zuckerfrei.berlin/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
5264eeac2e4b43a284155c424730f6b2,1564263748,,0,Kiehl’s,"Münzstrasse 14-16
10178 Berlin",52.52407910885479,13.40947783245215,Münzstrasse 14-16,10178,Berlin,,,,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
0394d7e2113c4a72bbc930461f89b9d5,1564319171,,0,Quartier Apotheke Motzstraße,"Öffnungszeiten:
Mo-Fr 8.30-20 Uhr
Sa 9-16 Uhr",52.49674148973857,13.344957126930801,Motzstraße 2,10777,Berlin,,,https://www.quartier-apotheke.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
7c66449e7d474410a4a0c84a92eb1806,1564319791,,0,Stier-Apotheke,"Öffnungszeiten:
Mo-Fr: 8.30-18.30 Uhr
Sa: 9-14 Uhr",52.47401810832043,13.337908784550573,Hauptstr. 76,12159,Berlin,,,https://www.stier-apotheke.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
cdab48830f234e88b2bef246744b9b2a,1564319934,,0,Espresso Bar,"Öffnungszeiten:
Montag bis Freitag von 7.30 - 17.00 Uhr",52.5026864802943,13.345695069686368,Keithstr. 5,10787,Berlin,,,,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
2129970edf1247bfb1f993e3468ded03,1564320028,,0,Gesundbrunnen Apotheke,"Öffnungszeiten:
Mo -Fr 8.30 - 18.30 Uhr
Sa  9 - 13.00 Uhr.",52.55056998811223,13.384243358571196,Badstraße 64,13357,Berlin,,,,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
0418c8c2adb14f87ae2479ce99b3305c,1564320116,,0,Cäcilien - Apotheke,"Öffnungszeiten:  
Mo-Fr 9:00-18:00
Sa      9:00-13:00",52.50536139705468,13.295223272077378,Holtzendorffstraße 16,14057,Berlin,,,https://www.caecilien-apotheke-charlottenburg.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
3b8ead330e1849f1b1ce915c06651c5c,1564321137,,0,Preussen-Apotheke,"Öffnungszeiten: 
Mo. - Fr. : 8:00 - 18:30 Uhr 
Sa.: 8:00 - 13:00 Uhr",52.48154849395228,13.319069367516352,Paretzer Str. 2,10713,Berlin,,,https://www.preussen-apotheke-wilmersdorf.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
78751efc54c24f3584f2c8ffd3ce92d7,1564321820,,0,Apotheke zum weissen Schwan,"Öffnungszeiten:
Mo und Do von 8-19.30, 
Di, Mi, Fr von 8-18.30  
Sa von 8-13 Uhr",52.44129968455122,13.688955881488024,Springeberger Weg 16,12589,Berlin,,,https://www.apotheke-zum-weissen-schwan.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
c4e849a3d0d84d6d8e78ca5832089e3a,1564323519,,0,Meraner Apotheke,"Öffnungszeiten:
Mo-Fr: 8:30 - 19:00 Uhr
Sa: 8:30 - 13:00 Uhr",52.48662231140147,13.33867262738695,Meraner Str. 16,10825,Berlin,,,https://www.meraner-apotheke.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
c3886c8ac8494b72a3cecdc2b8de089d,1564324165,,0,Vita Apotheke im Prenzlauer Berg,"Öffnungszeiten: 
Mo-Fr : 8-19 Uhr
Samstag: 8-14 Uhr",52.55091029338115,13.407907734349328,Schivelbeiner Str. 33,10439,Berlin,,,https://www.vita-apotheke-prenzlauerberg.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
0d0757d1f8ad440d8793d161cccad396,1564324331,,0,Dolgensee Apotheke,"Öffnungszeiten:
Mo-Fr 8.00-18.30
Sa      8.00-1230",52.49338809982566,13.506436587081494,Dolgenseestraße 11a,10319,Berlin,,,,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
f5e9abec0c4a4833bdf4c846f2a6016b,1564510339,,0,ZIP Berlin,"Öffnungszeiten:
täglich ab 10h (Schließung variiert je nach Saison)",52.48691178042763,13.430782115753173,Pannierstr. 57,12047,Berlin,,,https://www.zipberlin.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
f5c54ae4f5d64b54897f704a278f83a8,1564510493,,0,breakout Café,"Öffnungszeiten:

Dienstag - Freitag: 9.00 bis 16.00
Samstag - Sonntag: 9.00 bis 18.00
Montag: Ruhetag
",52.48896350268692,13.393697223343745,Bergmannstraße 22,10961,Berlin,,,https://www.breakout-berlin.de/cafe/index.html,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
5bab05ea4f5346de8d43254e62f59126,1564511021,,0,Buchhandlung Neues Kapitel,"Öffnungszeiten:

Mo-Fr 10:00 bis 19:00
Sa 10:00 bis 18:00
",52.548951819794695,13.411137700737983,Kopenhagener Str. 7,10437,Berlin-Prenzlauer Berg,,,https://www.genialokal.de/buchhandlung/berlin-prenzlauer-berg/neueskapitel,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
7f2df3ee4f4749449d2eadff2f1d0df5,1564592257,,0,Pacamara by Café Oro,"Öffnungszeiten:
Montag bis Samstag von 8 bis 18:00 Uhr",52.46769480056488,13.328618785985102,Bundesallee 115,12161,Berlin,,,,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
7a28bb45b5a04d2493b8c8b8b0322475,1564592428,,0,denn's Biomarkt,"Öffnungszeiten:
Mo-Sa 08-21 Uhr
Bäcker ab 07.30 Uhr",52.5076491956169,13.414458107861904,Annenstraße 48,10179,Berlin,,,https://www.denns-biomarkt.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
919b20ce01844cf3ae631ac5bc1e4e70,1564746662,,0,denn's Biomarkt,"Öffnungszeiten:
Mo-Sa 8-20 Uhr
Bäcker ab 7 Uhr",52.41785378307935,13.147224510622781,Chausseestraße 21,14109,Berlin,,,https://www.denns-biomarkt.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
4b955873e5cd47ca9d6d939394e47550,1564747701,,0,denn's Biomarkt,"Öffnungszeiten:
Mo-Sa 08-21 Uhr
",52.58089789309581,13.402789911908465,Hermann-Hesse-Straße 4,13156,Berlin,,,https://www.denns-biomarkt.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
55017836dfbb49209a3c0ef691ad0866,1564769096,,0,Komm & Sieh Kiezladen in Tegel,"Öffnungszeiten: 
Di-Fr 13-18 Uhr 
",52.57743687954612,13.2791668983545,Namslaustr. 83,13507,Berlin,,,https://www.berliner-stadtmission.de/gem-tegel/komm-sieh-tegel,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
3d28786612a0440f9c55d8c8ea104b6a,1564769161,,0,Komm & Sieh Kiezladen Malmöer - Prenzlauer Berg,"Öffnungszeiten:
Mo-Fr 12 - 18 Uhr
Sa 10-16 Uhr 
",52.55064848463547,13.404203268421908,Malmöer Str. 4,10439,Berlin,,,https://www.berliner-stadtmission.de/komm-und-sieh/standorte-in-berlin,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
d82aff2b25304196ad7aad95dd8f4d08,1564769374,,0,Komm & Sieh Cityladen  Kiezladen am Ku´damm,"Öffnungszeiten:
Mo-Fr 10-18 Uhr,
Do 10-20 Uhr
Sa      11-16 Uhr 
",52.51703650807824,13.388859859383134,Joachim-Friedric-Straße 46,10711,Berlin,,,https://www.berliner-stadtmission.de/komm-und-sieh/standorte-in-berlin,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
8670778c7c3e447c83d0106f17a587b4,1564769900,,0,Machete Burrito Berlin 2,"Öffnungszeiten:
Montag – Freitag:
11:00 Uhr – 23:00 Uhr
Samstag – Sonntag:
12:00 Uhr – 23:00 Uhr 
",52.507326115159,13.462679532106351,Gryphiusstr. 09,10245,Berlin,,,https://www.machete-berlin.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
52eb9abc500f4f3f8d295e17b9730bcc,1564827227,,0,denn's Biomarkt,"Öffnungszeiten:
Mo-Sa 09-20 Uhr",52.54845049816577,13.355941778680283,Müllerstraße 34,13353,Berlin,,,https://www.denns-biomarkt.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
f544a98b8c0444108a28179b7bd509c6,1564827278,,0,denn's Biomarkt,"Öffnungszeiten:
Mo - Sa 8 - 21 Uhr

Bäcker ab 7.30 Uhr",52.52020469984049,13.451429928397495,Mühsamstraße 54,10249,Berlin,,,https://www.denns-biomarkt.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
5f9912d728b74e2aa1d053cb98451188,1564827379,,0,denn's Biomarkt,"Öffnungszeiten:
Mo - Sa 9 - 21 Uhr",52.4820912640924,13.432149790894309,Karl-Marx-Str. 66,12043,Berlin,,,https://www.denns-biomarkt.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
51f486b741f547e4934969b2663eb166,1564941354,,0,CAVACLUB,"Öffnungszeiten
Montag bis Samstag 09:00 - 20:00",52.48926135361626,13.394803886019998,Marheinekeplatz/Bergmannstraße,10961,Berlin,,,https://www.cavaclub.de/de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
cfcfeffff6ab49e199c54efa260886fb,1564941479,,0,Der Malerladen,"Öffnungszeiten:
Mo-So 9-23 Uhr",52.50102007412399,13.430958722453079,Eisenbahnstraße 48,10997,Berlin,,,https://www.tanneb.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
dc40ef7d66ff4f3797afd85617c93295,1565089601,,0,Radlust Bike Doctor,"Öffnungszeiten:
Dienstag bis Freitag 11.00-19.00 Uhr
Samstag 11.00-18.00 Uhr",52.49993478530084,13.432062870558381,Skalitzer Str. 95,10999,Berlin,,,,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
8a324957e66e4dc6b65d6b539ad2bd2b,1565122682,,0,Staabi Back & Bistro Kiosk,"Öffnungszeiten
Mo - Fr von 04:00 bis 20:00
Sa von 06:00 bis 16:00",52.504917617191055,13.36800308589265,Potsdamer Straße 55,10785,Berlin,,,,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"barrierefrei,leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
d85656a714d6494f8a41cdc9476fd066,1565123274,,0,Thalia Buchhandlung - das Schloss Steglitz,"Öffnungszeiten
Mo- Sa. 10-20 Uhr",52.457888518673315,13.321170291547277,Schloßstr. 34,12163,Berlin,,,https://www.thalia.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"barrierefrei,leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
f209b869d4dd4e848c3e80e24ef93ea5,1565158192,,0,Konditorei Junge,"Öffnungszeiten:
Mo. - Fr. 06.30 - 18.00 
Sa. 07.30- 17.00 
So. 07.30 - 17.00",52.50659881742047,13.39335297858033,Rudi-Dutschke-Straße 17,10969,Berlin,,,https://www.jb.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"barrierefrei,leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
4940487c9595491286e5d85a55374a25,1565196051,,0,Budde Kaffee,"Öffnungszeiten:
Mo - Fr, 9 - 17
Sa, 10 - 17",52.59214250957228,13.285922125580685,Buddestraße 31f,13507,Berlin,,,https://www.buddekaffee.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
a949471971f34d359f0c86a1d94eadcb,1565249356,,0,"Hair and beauty , Bordel!","Öffnungszeiten:
Di - Sa: 10.00 - 19.00",52.52205521451405,13.379842105032802,Luisenstraße 40,10117,Berlin,,,,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
edd83042ffff4906bd2ec870e66f70e4,1565249478,,0,Wine shop Weinschmiede,"Öffnungszeiten:
Opening hrs: Monday to Saturday 12-20h",52.52494290588654,13.339279980091042,Krefelderstrasse 2,10555,Berlin,,,https://www.weinschmiede-berlin.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
37d02c47c7044ebca583f4a35dc330aa,1565249569,,0,Meta Mate Bar,"Öffnungszeiten:
Mon:	Closed
Tue:	11:00 AM – 6:00 PM
Wed:	11:00 AM – 6:00 PM
Thu:	11:00 AM – 6:00 PM
Fri:	11:00 AM – 7:00 PM
Sat:	11:00 AM – 6:00 PM
Sun:	Closed",52.530682204538344,13.41494811392154,Straßburger Str. 16,10405,Berlin,,,https://www.meta-mate.business.site/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
bbfacd45d0b1415a8a5f11a823087595,1565596381,,0,The Circus Café,"Öffnungszeiten:

Mo-So: 8:00-21:00

",52.53016478965532,13.40194258531646,Weinbergsweg 1a,10119,Berlin,,,https://www.circus-berlin.de/de/the-circus-cafe/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
9f83f717498340e1a88e8ec6cee22182,1565702377,,0,Bezirkszentralbibliothek Philipp Schaeffer,"Öffnungszeiten:
Mo – Fr: 10.00-19.30 Uhr
Sa: 10.00-14.00 Uhr",52.53244265566228,13.398615137393874,Brunnenstr. 181,10119,Berlin,,,,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
46a8614952c14b5d84c6e259a0dd1821,1566329265,,0,Café 9 / KFE9 GmbH,"Öffnungszeiten:
07:30 - 19:00",52.502166089835654,13.43148862637183,Eisenbahnstr. 43,10997,Berlin,,,https://www.kaffee9.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungwasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
1e158a88e82f4267af1d282777a78290,1566329330,,0,DIE LINKE. Spandau,"Öffnungszeiten:
Mi 12-15 Uhr und Do 11-18 Uhr",52.52680511331503,13.196324861234205,Pichelsdorfer Straße 138,13595,Berlin,,,https://www.die-linke-spandau.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungwasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
0fd14d6f7afb4ff599f3baef03310eb1,1566329520,,0,Konditorei Junge GmbH,"Öffnungszeiten
Mo - Fr: 06.30 - 18.30h
Sa 06.30 - 18.30h
So 06.30 - 18.00h

",52.456981596749735,13.509203369500677,Schnellerstraße 19,12439,Berlin,,,,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
586b015c9e694c52ad0cc2fa08c08fff,1566400710,,0,ZAQUENSIS Service-Center Berlin,"Öffnungszeiten:
Mo. - Fr. 8-17 Uhr",52.550475817430055,13.459129628473487,Albertinenstraße 1,13086,Berlin,,,https://www.zaquensis.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
f22612f0de5c40b180e80ce08b8b37da,1566406283,,0,Ostbloc Boulderhalle,"Öffnungszeiten:
Mo/Di/Mi/Do/Fr:    10 – 23 Uhr
Sa/So/Feiertag:         9 – 23 Uhr",52.49139433842683,13.488128331251502,Hauptstraße 13,10317,Berlin,,,https://ostbloc.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
0ba92987f6984d579d90cb53a5856dec,1566407496,,0,Hotel Lulu Guldsmeden,"Öffnungszeiten:
Mo-So ca. 8-23 Uhr",52.503404013115635,13.366256800185077,Potsdamer Straße 67,10785,Berlin,,,https://www.de.guldsmedenhotels.com/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
7713c9be6d2043b48e201b008caf94df,1566407634,,0,Familienzentrum Adalbertstraße,"Öffnungszeiten:
Montag bis Donnerstag 10:00 – 18:00
Freitag 10:00 – 16:00",52.504606690492764,13.4223027310438,Adalbertstr. 23b,10997,Berlin,,,https://www.familienzentrum-adalbertstrasse.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
1b5e06de7a70424fa31d22fe9d2eed2f,1566752330,,0,Helgoland Apotheke,"Öffnungszeiten:
Montag bis Freitag: 8:30 bis 18: 30
Sonnabend: 8: 30 bis 13Uhr.",52.41552780494817,13.343610322728571,Hildburghauser Str. 5 d,12279,Berlin,,,https://www.helgoland-apotheke-berlin.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
ec162a0d85aa4fa096492127676867a9,1566759339,,0,Hofcafé Zucka,"Öffnungszeiten:
Mo-Fr: 09:00-16:00",52.51728729462125,13.30943906368196,Otto-Suhr-Allee 94,10585,Berlin,,,https://www.zucka-kuchen.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
2ed890b74676485fb8131ced50fcbf40,1566760790,,0,GRÜNE LIGA Berlin e.V.,"Öffnungszeiten:
Mo-Do: 09:00-17:30 
Fr: 09:00-15:00",52.529765391969015,13.418780320053353,Prenzlauer Allee 8,10405,Berlin,,,https://www.grueneliga-berlin.de/,,,,,,77b3c33a92554bcf8e8c2c86cedd6f6f,"leitungswasser,refill,refill-station,trinkwasser",CC0-1.0,,,0.0
